StockCode,Total_Sold,First_Sale,Last_Sale,Active_Days,Order_Count,Sales_Period,Days_Since_Last,Avg_Sales_Per_Day,Turnover_Rate,Is_Slow_Mover
23578,56,2011-11-27 11:18:00,2011-12-08 12:26:00,11,11,12,4851,5.090909090909091,4.666666666666667,1
90214A,63,2011-02-23 14:29:00,2011-12-08 13:43:00,14,14,288,4851,4.5,0.21875,1
90200B,67,2010-12-01 12:23:00,2011-12-07 16:56:00,24,24,372,4851,2.7916666666666665,0.18010752688172044,1
85179C,69,2011-07-28 16:21:00,2011-12-08 13:04:00,7,7,133,4851,9.857142857142858,0.518796992481203,1
84920,71,2010-12-01 14:41:00,2011-12-08 12:07:00,26,26,372,4851,2.730769230769231,0.19086021505376344,1
85026B,75,2010-12-07 16:20:00,2011-12-08 13:50:00,9,9,366,4851,8.333333333333334,0.20491803278688525,1
90200E,76,2010-12-05 15:12:00,2011-12-07 16:56:00,18,18,368,4851,4.222222222222222,0.20652173913043478,1
22124,78,2011-06-28 12:16:00,2011-12-08 13:50:00,23,23,164,4851,3.391304347826087,0.47560975609756095,1
23444,79,2011-05-26 16:11:00,2011-12-08 12:10:00,79,79,196,4851,1.0,0.4030612244897959,1
23019,81,2011-06-21 14:00:00,2011-12-08 12:26:00,28,28,170,4851,2.892857142857143,0.4764705882352941,1
23496,88,2011-10-30 11:55:00,2011-12-08 10:59:00,22,22,39,4851,4.0,2.2564102564102564,1
22204,96,2010-12-14 13:31:00,2011-12-08 14:38:00,30,30,360,4851,3.2,0.26666666666666666,1
90200D,98,2010-12-01 12:23:00,2011-12-07 16:56:00,24,24,372,4851,4.083333333333333,0.26344086021505375,1
21808,99,2010-12-01 15:35:00,2011-12-08 13:50:00,21,21,372,4851,4.714285714285714,0.2661290322580645,1
84804B,99,2011-05-19 09:38:00,2011-12-07 15:16:00,6,6,203,4851,16.5,0.4876847290640394,1
23457,104,2011-10-16 15:44:00,2011-12-08 13:45:00,29,29,53,4851,3.586206896551724,1.9622641509433962,1
21051,108,2010-12-09 13:03:00,2011-12-08 09:47:00,24,24,364,4851,4.5,0.2967032967032967,1
22201,108,2010-12-10 13:27:00,2011-12-08 14:38:00,40,40,364,4851,2.7,0.2967032967032967,1
23479,109,2011-10-17 12:41:00,2011-12-08 14:38:00,40,40,53,4851,2.725,2.056603773584906,1
23580,110,2011-11-27 11:57:00,2011-12-07 15:43:00,21,21,11,4851,5.238095238095238,10.0,1
22641,112,2010-12-01 15:35:00,2011-12-07 15:07:00,24,24,371,4851,4.666666666666667,0.3018867924528302,1
23416,123,2011-09-12 13:43:00,2011-12-08 14:39:00,18,18,88,4851,6.833333333333333,1.3977272727272727,1
22221,124,2010-12-17 15:58:00,2011-12-08 12:50:00,44,44,356,4851,2.8181818181818183,0.34831460674157305,1
72800C,124,2010-12-16 16:45:00,2011-12-08 12:15:00,30,30,357,4851,4.133333333333334,0.3473389355742297,1
35004G,126,2010-12-01 10:03:00,2011-12-07 17:17:00,20,20,372,4851,6.3,0.3387096774193548,1
21265,128,2011-05-10 10:11:00,2011-12-07 15:52:00,16,16,212,4851,8.0,0.6037735849056604,1
72780,137,2010-12-13 12:57:00,2011-12-08 12:54:00,20,20,360,4851,6.85,0.38055555555555554,1
84806A,137,2010-12-19 14:03:00,2011-12-07 15:16:00,11,11,354,4851,12.454545454545455,0.3870056497175141,1
72800B,138,2010-12-01 12:49:00,2011-12-08 12:15:00,36,36,372,4851,3.8333333333333335,0.3709677419354839,1
23417,140,2011-09-07 15:52:00,2011-12-08 14:39:00,21,21,92,4851,6.666666666666667,1.5217391304347827,1
21739,141,2010-12-01 11:49:00,2011-12-08 13:50:00,48,48,373,4851,2.9375,0.3780160857908847,1
22308,145,2010-12-10 10:21:00,2011-12-08 13:45:00,36,36,364,4851,4.027777777777778,0.3983516483516483,1
23339,150,2011-06-13 16:33:00,2011-12-08 13:47:00,58,58,178,4851,2.586206896551724,0.8426966292134831,1
23413,156,2011-09-07 16:00:00,2011-12-08 11:15:00,43,43,92,4851,3.627906976744186,1.6956521739130435,1
35001G,156,2010-12-02 15:19:00,2011-12-07 17:17:00,24,24,371,4851,6.5,0.42048517520215634,1
23446,157,2011-10-10 13:55:00,2011-12-07 15:16:00,3,3,59,4851,52.333333333333336,2.6610169491525424,1
23447,158,2011-10-10 13:55:00,2011-12-07 15:16:00,4,4,59,4851,39.5,2.6779661016949152,1
23454,161,2011-10-21 13:13:00,2011-12-08 14:39:00,46,46,49,4851,3.5,3.2857142857142856,1
84843,161,2010-12-09 16:08:00,2011-12-07 17:05:00,41,41,364,4851,3.926829268292683,0.4423076923076923,1
23560,163,2011-11-27 11:57:00,2011-12-08 11:25:00,20,20,11,4851,8.15,14.818181818181818,1
23440,164,2011-11-24 15:01:00,2011-12-07 15:16:00,5,5,14,4851,32.8,11.714285714285714,1
21189,165,2010-12-10 11:12:00,2011-12-08 11:38:00,29,29,364,4851,5.689655172413793,0.4532967032967033,1
23337,169,2011-06-13 16:33:00,2011-12-08 13:47:00,60,60,178,4851,2.816666666666667,0.949438202247191,1
21064,171,2010-12-02 12:16:00,2011-12-08 13:50:00,54,54,372,4851,3.1666666666666665,0.4596774193548387,1
85232D,174,2010-12-07 14:57:00,2011-12-07 17:05:00,53,53,366,4851,3.2830188679245285,0.47540983606557374,1
22280,176,2010-12-06 10:03:00,2011-12-08 13:50:00,30,30,368,4851,5.866666666666666,0.4782608695652174,1
21576,177,2010-12-01 14:05:00,2011-12-08 11:25:00,46,46,372,4851,3.847826086956522,0.47580645161290325,1
84251G,180,2011-01-07 12:44:00,2011-12-08 12:29:00,15,15,335,4851,12.0,0.5373134328358209,1
22643,183,2010-12-01 12:43:00,2011-12-08 13:50:00,30,30,373,4851,6.1,0.4906166219839142,1
20932,189,2010-12-20 15:26:00,2011-12-08 11:15:00,22,22,353,4851,8.590909090909092,0.5354107648725213,1
22763,190,2010-12-02 17:41:00,2011-12-08 11:36:00,93,93,371,4851,2.043010752688172,0.5121293800539084,1
47563A,198,2010-12-01 12:31:00,2011-12-08 12:07:00,45,45,372,4851,4.4,0.532258064516129,1
23336,199,2011-06-13 16:33:00,2011-12-08 13:47:00,63,63,178,4851,3.1587301587301586,1.1179775280898876,1
23661,204,2011-10-13 13:43:00,2011-12-08 14:38:00,23,23,57,4851,8.869565217391305,3.5789473684210527,1
23532,205,2011-10-03 14:34:00,2011-12-08 12:05:00,26,26,66,4851,7.884615384615385,3.106060606060606,1
23455,206,2011-10-16 15:44:00,2011-12-08 12:26:00,34,34,53,4851,6.0588235294117645,3.8867924528301887,1
22510,209,2010-12-08 13:03:00,2011-12-08 13:47:00,41,41,366,4851,5.097560975609756,0.5710382513661202,1
23009,209,2011-03-09 15:17:00,2011-12-07 15:07:00,61,61,273,4851,3.4262295081967213,0.7655677655677655,1
23253,214,2011-04-21 13:29:00,2011-12-08 12:50:00,47,47,231,4851,4.553191489361702,0.9264069264069265,1
21865,220,2010-12-05 13:42:00,2011-12-08 12:07:00,68,68,368,4851,3.235294117647059,0.5978260869565217,1
21408,221,2010-12-02 15:03:00,2011-12-08 14:39:00,65,65,371,4851,3.4,0.5956873315363881,1
23074,221,2011-09-11 13:51:00,2011-12-08 13:50:00,35,35,88,4851,6.314285714285714,2.5113636363636362,1
23427,227,2011-09-04 12:07:00,2011-12-08 11:15:00,105,106,95,4851,2.1619047619047618,2.389473684210526,1
22498,228,2010-12-07 11:59:00,2011-12-08 12:07:00,96,96,367,4851,2.375,0.6212534059945504,1
21638,233,2010-12-06 13:34:00,2011-12-08 13:50:00,31,31,368,4851,7.516129032258065,0.6331521739130435,1
79063C,235,2011-03-09 12:35:00,2011-12-08 13:50:00,14,14,275,4851,16.785714285714285,0.8545454545454545,1
22806,243,2010-12-02 13:06:00,2011-12-08 12:07:00,28,28,371,4851,8.678571428571429,0.6549865229110512,1
22474,244,2010-12-02 13:49:00,2011-12-08 13:50:00,83,83,372,4851,2.9397590361445785,0.6559139784946236,1
22511,245,2010-12-01 12:08:00,2011-12-08 13:47:00,48,48,373,4851,5.104166666666667,0.6568364611260054,1
22928,251,2010-12-02 10:53:00,2011-12-08 14:38:00,88,88,372,4851,2.852272727272727,0.6747311827956989,1
20686,252,2010-12-05 12:00:00,2011-12-08 13:50:00,64,64,369,4851,3.9375,0.6829268292682927,1
22276,253,2010-12-03 09:49:00,2011-12-08 13:50:00,62,62,371,4851,4.080645161290323,0.6819407008086253,1
22642,253,2010-12-01 12:43:00,2011-12-08 13:50:00,43,43,373,4851,5.883720930232558,0.67828418230563,1
22638,255,2010-12-01 15:35:00,2011-12-08 13:50:00,38,38,372,4851,6.7105263157894735,0.6854838709677419,1
22936,258,2010-12-08 10:46:00,2011-12-08 13:47:00,33,33,366,4851,7.818181818181818,0.7049180327868853,1
21262,265,2010-12-06 15:00:00,2011-12-08 12:07:00,50,50,367,4851,5.3,0.7220708446866485,1
21698,266,2010-12-17 16:53:00,2011-12-07 16:47:00,22,22,355,4851,12.090909090909092,0.7492957746478873,1
23486,267,2011-10-20 12:21:00,2011-12-08 14:39:00,68,68,50,4851,3.926470588235294,5.34,1
23451,268,2011-10-14 14:04:00,2011-12-08 13:59:00,44,44,55,4851,6.090909090909091,4.872727272727273,1
23475,280,2011-10-27 16:23:00,2011-12-07 15:43:00,26,26,41,4851,10.76923076923077,6.829268292682927,1
23106,283,2011-05-13 10:44:00,2011-12-08 12:26:00,49,50,210,4851,5.775510204081633,1.3476190476190477,1
85059,290,2010-12-07 15:54:00,2011-12-08 12:15:00,79,79,366,4851,3.670886075949367,0.7923497267759563,1
72122,291,2010-12-06 12:41:00,2011-12-08 12:50:00,44,44,368,4851,6.613636363636363,0.7907608695652174,1
22309,292,2010-12-17 15:57:00,2011-12-08 13:45:00,64,64,356,4851,4.5625,0.8202247191011236,1
23660,293,2011-10-13 13:43:00,2011-12-08 14:38:00,31,31,57,4851,9.451612903225806,5.140350877192983,1
23474,297,2011-10-24 13:37:00,2011-12-07 15:43:00,27,27,45,4851,11.0,6.6,1
84880,301,2010-12-01 09:57:00,2011-12-07 16:56:00,65,65,372,4851,4.630769230769231,0.8091397849462365,1
21625,303,2010-12-01 13:21:00,2011-12-07 15:07:00,113,113,372,4851,2.6814159292035398,0.8145161290322581,1
22203,310,2010-12-06 12:34:00,2011-12-08 14:38:00,91,91,368,4851,3.4065934065934065,0.842391304347826,1
23453,315,2011-10-14 12:33:00,2011-12-08 13:59:00,46,46,56,4851,6.8478260869565215,5.625,1
23053,318,2011-03-04 13:58:00,2011-12-08 11:25:00,128,129,279,4851,2.484375,1.1397849462365592,1
23469,320,2011-09-30 09:39:00,2011-12-08 11:43:00,63,63,70,4851,5.079365079365079,4.571428571428571,1
23538,326,2011-10-03 11:37:00,2011-12-08 12:54:00,27,27,67,4851,12.074074074074074,4.865671641791045,1
84951B,334,2010-12-10 10:21:00,2011-12-08 12:07:00,31,31,364,4851,10.774193548387096,0.9175824175824175,1
23107,340,2011-05-12 15:21:00,2011-12-08 14:38:00,60,61,210,4851,5.666666666666667,1.619047619047619,1
22891,341,2010-12-05 13:49:00,2011-12-07 17:05:00,103,104,368,4851,3.3106796116504853,0.9266304347826086,1
22691,343,2010-12-06 11:26:00,2011-12-08 13:36:00,95,95,368,4851,3.610526315789474,0.9320652173913043,1
23557,347,2011-10-19 13:23:00,2011-12-08 13:45:00,29,29,51,4851,11.96551724137931,6.803921568627451,1
22362,349,2010-12-03 15:19:00,2011-12-08 10:40:00,81,81,370,4851,4.308641975308642,0.9432432432432433,1
22277,355,2010-12-01 13:51:00,2011-12-08 12:43:00,63,63,372,4851,5.634920634920635,0.9543010752688172,1
47469,355,2011-01-17 11:57:00,2011-12-08 13:50:00,11,11,326,4851,32.27272727272727,1.0889570552147239,1
23335,358,2011-06-13 16:33:00,2011-12-08 13:45:00,81,81,178,4851,4.419753086419753,2.0112359550561796,1
22471,359,2010-12-01 14:41:00,2011-12-07 15:16:00,64,64,372,4851,5.609375,0.9650537634408602,1
23391,360,2011-09-11 11:29:00,2011-12-08 11:56:00,69,69,89,4851,5.217391304347826,4.044943820224719,1
17012C,362,2010-12-15 15:00:00,2011-12-08 12:50:00,43,43,358,4851,8.418604651162791,1.011173184357542,1
22031,363,2010-12-02 16:12:00,2011-12-08 13:27:00,32,32,371,4851,11.34375,0.9784366576819407,1
22946,369,2010-12-01 15:35:00,2011-12-08 14:39:00,89,89,372,4851,4.146067415730337,0.9919354838709677,1
21724,372,2010-12-01 08:45:00,2011-12-08 11:43:00,57,57,373,4851,6.526315789473684,0.9973190348525469,1
35967,381,2010-12-03 14:04:00,2011-12-08 13:04:00,29,29,370,4851,13.137931034482758,1.0297297297297296,1
17012D,385,2010-12-10 12:33:00,2011-12-08 12:50:00,44,44,364,4851,8.75,1.0576923076923077,1
85019A,409,2010-12-01 14:03:00,2011-12-08 12:43:00,28,28,372,4851,14.607142857142858,1.0994623655913978,1
23558,410,2011-10-19 12:28:00,2011-12-08 12:36:00,47,47,51,4851,8.72340425531915,8.03921568627451,1
21926,414,2011-01-19 15:20:00,2011-12-08 12:07:00,60,60,323,4851,6.9,1.2817337461300309,1
22822,416,2010-12-02 11:45:00,2011-12-08 14:39:00,144,144,372,4851,2.888888888888889,1.118279569892473,1
23554,419,2011-10-19 12:28:00,2011-12-08 12:36:00,54,54,51,4851,7.7592592592592595,8.215686274509803,1
23555,419,2011-10-19 14:12:00,2011-12-08 12:36:00,47,48,50,4851,8.914893617021276,8.38,1
37495,428,2010-12-01 14:03:00,2011-12-08 13:25:00,84,84,372,4851,5.095238095238095,1.1505376344086022,1
23128,431,2011-03-03 13:45:00,2011-12-08 12:50:00,129,129,280,4851,3.3410852713178296,1.5392857142857144,1
23556,435,2011-10-19 12:28:00,2011-12-08 12:36:00,52,52,51,4851,8.365384615384615,8.529411764705882,1
22701,436,2010-12-03 15:19:00,2011-12-08 12:07:00,52,52,370,4851,8.384615384615385,1.1783783783783783,1
79160,443,2010-12-06 12:34:00,2011-12-08 13:45:00,47,48,368,4851,9.425531914893616,1.203804347826087,1
16258A,445,2010-12-01 12:23:00,2011-12-08 09:39:00,38,38,372,4851,11.710526315789474,1.196236559139785,1
23400,448,2011-09-06 11:55:00,2011-12-08 10:59:00,95,95,93,4851,4.71578947368421,4.817204301075269,1
22363,453,2010-12-12 16:14:00,2011-12-08 11:15:00,57,57,361,4851,7.947368421052632,1.254847645429363,1
23081,453,2011-05-10 13:33:00,2011-12-08 13:18:00,115,115,212,4851,3.9391304347826086,2.1367924528301887,1
84625A,455,2010-12-01 11:21:00,2011-12-07 15:52:00,31,31,372,4851,14.67741935483871,1.2231182795698925,1
20986,459,2010-12-02 12:16:00,2011-12-08 13:50:00,58,58,372,4851,7.913793103448276,1.2338709677419355,1
22953,460,2010-12-01 14:41:00,2011-12-08 12:07:00,82,82,372,4851,5.609756097560975,1.2365591397849462,1
23075,465,2011-04-18 14:21:00,2011-12-08 12:07:00,77,77,234,4851,6.038961038961039,1.9871794871794872,1
22445,469,2010-12-01 13:17:00,2011-12-08 14:39:00,93,93,373,4851,5.043010752688172,1.257372654155496,1
21894,471,2010-12-01 12:31:00,2011-12-08 13:50:00,71,71,373,4851,6.633802816901408,1.262734584450402,1
23112,471,2011-05-11 12:47:00,2011-12-07 15:19:00,183,183,211,4851,2.5737704918032787,2.2322274881516586,1
22279,477,2010-12-06 10:03:00,2011-12-08 13:50:00,46,46,368,4851,10.369565217391305,1.296195652173913,1
22905,477,2010-12-01 12:43:00,2011-12-08 12:26:00,67,67,372,4851,7.119402985074627,1.282258064516129,1
23512,484,2011-09-22 14:10:00,2011-12-08 11:53:00,49,49,77,4851,9.877551020408163,6.285714285714286,1
82567,495,2010-12-01 09:41:00,2011-12-08 10:40:00,149,149,373,4851,3.3221476510067114,1.3270777479892761,1
21730,497,2010-12-01 08:26:00,2011-12-07 16:56:00,119,119,372,4851,4.176470588235294,1.336021505376344,1
85019B,498,2011-01-11 12:25:00,2011-12-08 12:43:00,25,25,332,4851,19.92,1.5,1
22312,499,2010-12-01 12:23:00,2011-12-07 16:44:00,93,93,372,4851,5.365591397849462,1.3413978494623655,1
85169A,502,2010-12-06 12:55:00,2011-12-08 13:50:00,48,48,368,4851,10.458333333333334,1.3641304347826086,1
22592,506,2010-12-01 14:41:00,2011-12-08 14:38:00,91,91,372,4851,5.56043956043956,1.3602150537634408,1
21373,507,2011-06-07 10:44:00,2011-12-07 15:07:00,45,45,184,4851,11.266666666666667,2.755434782608696,1
23092,507,2011-05-16 10:43:00,2011-12-08 13:45:00,125,125,207,4851,4.056,2.449275362318841,1
23452,510,2011-10-14 13:35:00,2011-12-08 14:39:00,81,81,56,4851,6.296296296296297,9.107142857142858,1
22841,515,2010-12-02 13:06:00,2011-12-08 12:07:00,197,199,371,4851,2.6142131979695433,1.3881401617250675,1
23511,524,2011-09-22 12:23:00,2011-12-08 11:53:00,84,85,77,4851,6.238095238095238,6.805194805194805,1
21640,529,2010-12-05 16:00:00,2011-12-08 13:50:00,46,46,368,4851,11.5,1.4375,1
23490,533,2011-10-14 12:33:00,2011-12-08 14:39:00,95,95,56,4851,5.610526315789474,9.517857142857142,1
21866,534,2010-12-01 11:45:00,2011-12-08 12:07:00,106,106,373,4851,5.037735849056604,1.4316353887399464,1
22063,537,2010-12-08 13:11:00,2011-12-08 10:39:00,81,81,365,4851,6.62962962962963,1.4712328767123288,1
22361,537,2010-12-03 15:19:00,2011-12-08 11:15:00,123,123,370,4851,4.365853658536586,1.4513513513513514,1
21327,538,2010-12-01 12:23:00,2011-12-08 12:50:00,144,145,373,4851,3.736111111111111,1.4423592493297588,1
44235,538,2010-12-09 13:03:00,2011-12-07 15:07:00,13,13,364,4851,41.38461538461539,1.478021978021978,1
22430,539,2010-12-02 17:17:00,2011-12-08 12:07:00,161,161,371,4851,3.347826086956522,1.4528301886792452,1
23559,563,2011-09-08 13:07:00,2011-12-07 16:56:00,75,75,91,4851,7.506666666666667,6.186813186813187,1
23252,586,2011-06-12 12:00:00,2011-12-08 13:50:00,125,125,180,4851,4.688,3.2555555555555555,1
23398,587,2011-09-04 14:08:00,2011-12-08 13:50:00,57,57,95,4851,10.298245614035087,6.178947368421053,1
85032C,595,2010-12-09 16:08:00,2011-12-08 12:43:00,84,84,364,4851,7.083333333333333,1.6346153846153846,1
21864,609,2010-12-01 16:01:00,2011-12-08 12:07:00,96,96,372,4851,6.34375,1.6370967741935485,1
23536,613,2011-10-03 13:49:00,2011-12-08 12:36:00,73,74,66,4851,8.397260273972602,9.287878787878787,1
22110,617,2010-12-01 11:21:00,2011-12-08 14:38:00,152,154,373,4851,4.059210526315789,1.6541554959785523,1
22163,626,2010-12-08 14:43:00,2011-12-08 12:57:00,49,49,365,4851,12.775510204081632,1.715068493150685,1
22846,626,2010-12-01 15:00:00,2011-12-08 10:33:00,249,249,372,4851,2.5140562248995986,1.6827956989247312,1
85176,626,2010-12-08 10:21:00,2011-12-08 13:50:00,75,75,366,4851,8.346666666666666,1.710382513661202,1
22838,652,2010-12-01 09:45:00,2011-12-08 14:38:00,136,136,373,4851,4.794117647058823,1.7479892761394102,1
23473,665,2011-10-20 12:24:00,2011-12-07 15:43:00,43,43,49,4851,15.465116279069768,13.571428571428571,1
22092,666,2010-12-01 12:43:00,2011-12-08 12:07:00,87,88,372,4851,7.655172413793103,1.7903225806451613,1
22935,673,2010-12-08 10:46:00,2011-12-08 13:47:00,52,52,366,4851,12.942307692307692,1.8387978142076502,1
22305,684,2010-12-05 11:12:00,2011-12-07 17:05:00,44,44,368,4851,15.545454545454545,1.858695652173913,1
22688,700,2010-12-01 13:23:00,2011-12-08 14:38:00,27,27,373,4851,25.925925925925927,1.876675603217158,1
22071,710,2010-12-02 11:41:00,2011-12-08 14:38:00,72,72,372,4851,9.86111111111111,1.9086021505376345,1
22424,711,2010-12-01 09:53:00,2011-12-08 13:36:00,326,326,373,4851,2.1809815950920246,1.906166219839142,1
23224,719,2011-06-02 09:04:00,2011-12-08 12:07:00,59,59,190,4851,12.186440677966102,3.7842105263157895,1
22483,722,2010-12-05 11:57:00,2011-12-07 15:16:00,130,130,368,4851,5.553846153846154,1.9619565217391304,1
23494,722,2011-09-25 12:31:00,2011-12-08 13:47:00,175,176,75,4851,4.1257142857142854,9.626666666666667,1
22487,723,2010-12-01 13:20:00,2011-12-08 12:28:00,378,379,372,4851,1.9126984126984128,1.9435483870967742,1
22365,729,2010-12-02 09:29:00,2011-12-08 12:07:00,125,126,372,4851,5.832,1.9596774193548387,1
85032A,737,2010-12-09 16:08:00,2011-12-08 12:43:00,96,96,364,4851,7.677083333333333,2.0247252747252746,1
22304,738,2010-12-03 14:04:00,2011-12-08 11:36:00,47,47,370,4851,15.702127659574469,1.9945945945945946,1
85032B,739,2010-12-12 11:44:00,2011-12-08 12:43:00,93,93,362,4851,7.946236559139785,2.041436464088398,1
23223,745,2011-06-23 09:38:00,2011-12-08 13:59:00,67,67,169,4851,11.119402985074627,4.408284023668639,1
21616,755,2010-12-05 15:12:00,2011-12-08 13:04:00,104,104,368,4851,7.259615384615385,2.051630434782609,1
21530,756,2010-12-02 19:18:00,2011-12-08 13:50:00,83,83,371,4851,9.108433734939759,2.0377358490566038,1
15056P,767,2010-12-01 16:01:00,2011-12-08 13:50:00,135,135,372,4851,5.681481481481481,2.0618279569892475,1
22673,769,2010-12-06 14:51:00,2011-12-08 12:26:00,110,110,367,4851,6.990909090909091,2.095367847411444,1
23214,772,2011-06-01 12:19:00,2011-12-08 12:07:00,92,92,190,4851,8.391304347826088,4.063157894736842,1
84792,774,2010-12-02 10:09:00,2011-12-08 14:38:00,190,190,372,4851,4.073684210526316,2.0806451612903225,1
21756,778,2010-12-01 08:35:00,2011-12-08 13:22:00,242,242,373,4851,3.2148760330578514,2.0857908847184987,1
22211,782,2010-12-07 14:41:00,2011-12-08 13:50:00,125,126,366,4851,6.256,2.1366120218579234,1
22931,792,2010-12-08 10:40:00,2011-12-08 13:47:00,110,110,366,4851,7.2,2.1639344262295084,1
22586,796,2010-12-03 16:44:00,2011-12-08 12:43:00,117,117,370,4851,6.803418803418803,2.151351351351351,1
23014,798,2011-06-14 13:04:00,2011-12-08 14:39:00,159,160,178,4851,5.018867924528302,4.48314606741573,1
85231B,798,2010-12-01 12:23:00,2011-12-08 13:50:00,107,108,373,4851,7.457943925233645,2.1394101876675604,1
22327,821,2010-12-01 11:49:00,2011-12-08 14:39:00,162,162,373,4851,5.067901234567901,2.201072386058981,1
22789,822,2010-12-08 11:02:00,2011-12-08 14:38:00,126,126,366,4851,6.523809523809524,2.2459016393442623,1
23347,827,2011-07-24 16:15:00,2011-12-07 15:43:00,70,70,136,4851,11.814285714285715,6.080882352941177,1
22566,828,2010-12-01 11:57:00,2011-12-08 12:50:00,118,118,373,4851,7.016949152542373,2.219839142091153,1
23461,829,2011-09-29 15:57:00,2011-12-07 17:25:00,83,83,70,4851,9.987951807228916,11.842857142857143,1
22269,840,2010-12-15 10:57:00,2011-12-07 16:56:00,87,87,358,4851,9.655172413793103,2.346368715083799,1
22587,842,2010-12-01 11:57:00,2011-12-08 13:45:00,120,120,373,4851,7.016666666666667,2.257372654155496,1
